,0
0,-0.013133769154569784
1,9.461256893385228e-05
2,-0.006348450078367075
3,-0.008458179460275904
4,0.0005240162930574208
5,0.0011841461590305288
6,0.004283982240532204
7,0.010752986143296742
8,0.002163012554822409
9,0.022194909538818614
10,0.014326580822169824
11,-0.0004470262780058368
12,-0.0004527987631235131
13,0.009079253056458028
14,0.0038486146208223868
15,0.004612844215625016
16,0.00637950570055254
17,0.0024633857310862387
18,0.0020130794103501576
19,0.0034187400245510313
20,0.003495597958639275
21,0.010127826953994279
22,0.00630859748261213
23,-0.023531170485425232
24,0.0016756588861981045
25,0.013493245285705877
26,-0.005441730173960296
27,0.0038070558593234285
28,0.013388709002181434
29,0.015017416865490033
30,0.0016198050897405017
31,0.015730120709984793
32,0.014438622288851524
33,7.287000168578611e-05
34,0.011489638985690886
35,0.01278624929098933
36,0.01019316192909163
37,0.012148563438046642
38,0.019937891829734933
39,0.009591207106011856
40,-0.006038708620849681
41,0.010327751827012024
42,0.015733234803338714
43,0.012725933258839639
44,0.00881484360551682
45,0.005809295825573296
46,0.013063730973494947
47,-0.009251446922044174
48,0.025746666099454307
49,0.014126409441370683
50,0.012758126007979487
51,0.02212632701726111
52,0.006515445587594537
53,0.015170457661406164
54,0.010905659838916754
55,0.008878116750023868
56,0.017040175975789426
57,0.017350908533375856
58,0.020949360062320052
59,0.02376000597298271
60,0.025279917891325873
61,0.01789157961565692
62,0.038544619106641476
63,0.032703058819403455
64,0.01859581778146803
65,0.027599883866509495
66,0.01583961470292046
67,0.024394399896362023
68,0.03229073102825701
69,0.02247397142837075
70,0.02911667261997837
71,0.036584012653676556
72,0.02949949550215418
73,0.04314949595706588
74,0.0025432099991322885
75,0.027106562586170738
76,0.008285856807552033
77,0.03327635008893634
78,0.030553260561148876
79,0.03512449626968921
80,0.042290939101840494
81,0.045997118359602004
82,0.04989354636100414
83,0.048297552215183656
84,0.04757031218855452
85,0.05717663033085378
86,0.058972467125694886
87,0.054350679347681494
88,0.036730238670280496
89,0.03875298937024836
90,0.03458119944805389
91,0.04555680376571651
92,0.05708301115259881
93,0.05609039034886791
94,0.07012226639358052
95,0.0837027524409773
96,0.07299839129304547
97,0.05386086773971939
98,0.05287375926161568
99,0.0622517399414797
100,0.07088890238550924
101,0.07553075967657716
102,0.06680673582408737
103,0.03316730076793513
104,0.0561159371774551
105,0.02617108943918263
106,0.033114143927562414
107,0.033864345397296935
108,0.06525690338475394
109,0.06944095167468739
110,0.0738280584130315
111,0.08694922362673635
112,0.0947370432988115
113,0.030863675892389614
114,0.07438827528978578
115,0.07035216272783901
116,0.08839772254803518
117,0.08318542772482698
118,0.08614432885871642
119,0.09236890442971804
120,0.03380304910092584
121,0.05260617719595624
122,0.054439656451852364
123,0.06907032321454196
124,0.06401315210891297
125,0.06164499753191373
126,0.07111207569275482
127,0.07702577707859215
128,0.09476981351302569
129,0.08046399910482924
130,0.11025403414137752
131,0.09677601568827934
132,0.11577489762283436
133,0.12212413668567806
134,0.08032393998538709
135,0.049908821088059566
136,0.09484864382186692
137,0.06416998601921341
138,0.09683060580807082
139,0.09855663353559266
140,0.09974275341111016
141,0.11103121519537953
142,0.11743654647485219
143,0.11537572276399552
144,0.09644622461986196
145,0.1019745465370798
146,0.08041851478189682
147,0.08316541520344686
148,0.058170213676755386
149,0.04172841873120514
150,0.05029862463894036
151,0.04052308288252157
152,0.09316684823831514
153,0.09911312455969437
154,0.10169902393199956
155,0.10343060895859876
156,0.12245700313406346
157,0.11150416555624304
158,0.09183798147402816
159,0.08375256646876836
160,0.10821537420866398
161,0.1123809420295781
162,0.104557200524139
163,0.10538364210901496
164,0.10806487579519641
165,0.11225764861586415
166,0.1102398113130462
167,0.11364453088128404
168,0.09849242255617102
169,0.09130669131036193
170,0.05974158519643186
171,0.08710483959408644
172,0.09410618207952826
173,0.1113844220843265
174,0.12322423446018654
175,0.12666971344907643
176,0.11584636759794331
177,0.13249467317643562
178,0.10453518130666775
179,0.11030524883822959
180,0.12985815842169562
181,0.14101780235300101
182,0.151761946704543
183,0.12069903426312795
184,0.12978230177691868
185,0.10811398498558014
186,0.10776328955821846
187,0.09542876039509804
188,0.11703813785519068
189,0.11554427754453864
190,0.11689377638069881
