Year,Month,Day,rice_area(ha),rice_pro(%),rice_monthly_usage,rice_daily,maize_area(ha),maize_pro(%),maize_monthly_usage,maize_daily,wheat_area(ha),wheat_pro(%),wheat_monthly_usage,wheat_daily,CCD,DC800A,CODW, CODO,CCS,total_usage
2010,7,1,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,2,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,3,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,4,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,5,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,6,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,7,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,8,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,9,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,10,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,11,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,12,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,13,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,14,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,15,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,16,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,17,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,18,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,19,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,20,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,21,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,22,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,23,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,24,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,25,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,26,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,27,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,28,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,29,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,30,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,7,31,14512,68.3,1692.474,56.4158,4367,7.2,178.416,5.9472,11334,5.1,126.378,4.2126,0,191,181,106,2000,2478
2010,8,1,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,2,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,3,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,4,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,5,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,6,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,7,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,8,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,9,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,10,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,11,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,12,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,13,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,14,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,15,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,16,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,17,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,18,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,19,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,20,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,21,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,22,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,23,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,24,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,25,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,26,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,27,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,28,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,29,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,30,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,8,31,14512,68.3,25895.945,863.1981667,4367,7.2,2729.88,90.996,11334,5.1,1933.665,64.4555,268,127,11,40,37469,37915
2010,9,1,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,2,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,3,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,4,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,5,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,6,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,7,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,8,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,9,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,10,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,11,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,12,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,13,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,14,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,15,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,16,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,17,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,18,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,19,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,20,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,21,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,22,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,23,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,24,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,25,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,26,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,27,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,28,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,29,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,9,30,14512,68.3,11791.995,393.0665,4367,7.2,1243.08,41.436,11334,5.1,880.515,29.3505,2504,924,2037,17,11783,17265
2010,10,1,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,2,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,3,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,4,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,5,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,6,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,7,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,8,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,9,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,10,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,11,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,12,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,13,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,14,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,15,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,16,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,17,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,18,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,19,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,20,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,21,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,22,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,23,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,24,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,25,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,26,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,27,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,28,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,29,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,30,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,10,31,14512,68.3,31442.588,1048.086267,4367,7.2,3314.592,110.4864,11334,5.1,2347.836,78.2612,2760,3586,531,1,39158,46036
2010,11,1,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,2,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,3,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,4,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,5,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,6,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,7,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,8,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,9,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,10,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,11,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,12,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,13,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,14,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,15,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,16,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,17,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,18,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,19,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,20,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,21,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,22,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,23,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,24,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,25,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,26,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,27,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,28,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,29,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,11,30,14512,68.3,25580.399,852.6799667,4367,7.2,2696.616,89.8872,11334,5.1,1910.103,63.6701,2311,455,839,0,33848,37453
2010,12,1,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,2,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,3,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,4,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,5,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,6,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,7,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,8,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,9,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,10,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,11,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,12,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,13,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,14,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,15,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,16,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,17,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,18,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,19,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,20,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,21,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,22,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,23,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,24,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,25,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,26,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,27,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,28,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,29,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,30,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2010,12,31,14512,68.3,48689.704,1622.990133,4367,7.2,5132.736,171.0912,11334,5.1,3635.688,121.1896,8453,866,498,0,61471,71288
2011,1,1,14512,68.3,56765.496,1892.1832,4367,7.2,5984.064,199.4688,11334,5.1,4238.712,141.2904,1126,1430,4062,11,76483,83112
2011,1,2,14512,68.3,56765.496,1892.1832,4367,7.2,5984.064,199.4688,11334,5.1,4238.712,141.2904,1126,1430,4062,11,76483,83112
2011,1,3,14512,68.3,56765.496,1892.1832,4367,7.2,5984.064,199.4688,11334,5.1,4238.712,141.2904,1126,1430,4062,11,76483,83112
2011,1,4,14512,68.3,56765.496,1892.1832,4367,7.2,5984.064,199.4688,11334,5.1,4238.712,141.2904,1126,1430,4062,11,76483,83112
2011,1,5,14512,68.3,56765.496,1892.1832,4367,7.2,5984.064,199.4688,11334,5.1,4238.712,141.2904,1126,1430,4062,11,76483,83112
2011,1,6,14512,68.3,56765.496,1892.1832,4367,7.2,5984.064,199.4688,11334,5.1,4238.712,141.2904,1126,1430,4062,11,76483,83112
